"","Purity","Rand","HA","MA","FM","Jaccard","Clustering"
"H.manhattan.mcquitty",0.921052631578947,0.621621621621622,0.274295826574252,0.299126334766329,0.557419546133947,0.344827586206897,"H.manhattan.mcquitty"
"H.manhattan.median",0.526315789473684,0.783783783783784,0.305218533400954,0.374528377161486,0.44240579965261,0.272727272727273,"H.manhattan.median"
"H.manhattan.centroid",0.394736842105263,0.779516358463727,0.196535883615128,0.292649010808419,0.336916718239879,0.166666666666667,"H.manhattan.centroid"
"H.manhattan.ward.D2",0.921052631578947,0.758179231863442,0.467158296475959,0.493517318786158,0.651752933376867,0.456869009584665,"H.manhattan.ward.D2"
"H.canberra.ward.D",0.815789473684211,0.796586059743954,0.476441453875038,0.512332675212787,0.615568489492516,0.44140625,"H.canberra.ward.D"
"H.canberra.single",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.canberra.single"
"H.canberra.complete",0.921052631578947,0.621621621621622,0.274295826574252,0.299126334766329,0.557419546133947,0.344827586206897,"H.canberra.complete"
"H.canberra.average",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.canberra.average"
"H.canberra.mcquitty",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.canberra.mcquitty"
"H.canberra.median",0.263157894736842,0.77524893314367,0.110411661060388,0.22922663207254,0.248213772120561,0.0867052023121387,"H.canberra.median"
"H.canberra.centroid",0.921052631578947,0.312944523470839,-0.00624105404468311,0.00277954120412471,0.442285063908339,0.223472668810289,"H.canberra.centroid"
"H.canberra.ward.D2",0.763157894736842,0.773826458036984,0.417861476686231,0.457768499012819,0.571988419439949,0.397727272727273,"H.canberra.ward.D2"
"H.binary.ward.D",0.763157894736842,0.627311522048364,0.227362345104159,0.260251687432053,0.49712662470176,0.306878306878307,"H.binary.ward.D"
"H.binary.single",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.binary.single"
"H.binary.complete",0.868421052631579,0.374110953058321,0.0127917070928867,0.027960516250635,0.431536953053178,0.225352112676056,"H.binary.complete"
"H.binary.average",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.binary.average"
"H.binary.mcquitty",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.binary.mcquitty"
"H.binary.median",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"H.binary.median"
"H.binary.centroid",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"H.binary.centroid"
"H.binary.ward.D2",0.763157894736842,0.598862019914651,0.195913169038078,0.227186116952228,0.485397790982338,0.293233082706767,"H.binary.ward.D2"
"H.minkowski.ward.D",0.789473684210526,0.749644381223329,0.402920539324975,0.438097512226615,0.581348966267838,0.399317406143345,"H.minkowski.ward.D"
"H.minkowski.single",0.921052631578947,0.312944523470839,-0.00624105404468311,0.00277954120412471,0.442285063908339,0.223472668810289,"H.minkowski.single"
"H.minkowski.complete",0.842105263157895,0.485064011379801,0.0980918898229398,0.120726661059714,0.459397407080736,0.256673511293634,"H.minkowski.complete"
"H.minkowski.average",0.894736842105263,0.342816500711238,0.00127306273062727,0.0133636218432214,0.435441120803462,0.223529411764706,"H.minkowski.average"
"H.minkowski.mcquitty",0.921052631578947,0.324324324324324,0.0104254644488106,0.0192966502525036,0.455012691646709,0.231391585760518,"H.minkowski.mcquitty"
"H.minkowski.median",0.5,0.726884779516358,0.174175864516287,0.249098098694545,0.345724922352093,0.206611570247934,"H.minkowski.median"
"H.minkowski.centroid",0.5,0.819345661450925,0.359207343769064,0.433042725530205,0.496879458348579,0.282485875706215,"H.minkowski.centroid"
"H.minkowski.ward.D2",0.921052631578947,0.772403982930299,0.50015553481758,0.52469120563524,0.67676953204534,0.482200647249191,"H.minkowski.ward.D2"
"H.correlation.ward.D",0.921052631578947,0.928876244665718,0.802842655538355,0.818309930041774,0.849397590361446,0.738219895287958,"H.correlation.ward.D"
"H.correlation.single",0.815789473684211,0.443812233285918,0.0568420835921067,0.0775951641888581,0.439886479799189,0.239299610894942,"H.correlation.single"
"H.correlation.complete",0.736842105263158,0.769559032716927,0.398745604865533,0.441032258064516,0.554393232647381,0.381679389312977,"H.correlation.complete"
"H.correlation.average",0.868421052631579,0.547652916073969,0.203527148353997,0.223923580830308,0.535306877999469,0.31317494600432,"H.correlation.average"
"H.correlation.mcquitty",0.789473684210526,0.722617354196302,0.355764214919144,0.391641388608022,0.55461794112083,0.370967741935484,"H.correlation.mcquitty"
"H.correlation.median",0.473684210526316,0.823613086770982,0.344679827396972,0.425166617441218,0.503139105490977,0.25748502994012,"H.correlation.median"
"H.correlation.centroid",0.421052631578947,0.782361308677098,0.24016106813606,0.325777273226645,0.379287513849588,0.207253886010363,"H.correlation.centroid"
"H.correlation.ward.D2",0.763157894736842,0.817923186344239,0.495277198178188,0.53487342090694,0.614457831325301,0.443478260869565,"H.correlation.ward.D2"
"H.uncentered.ward.D",0.894736842105263,0.906116642958748,0.738664653997364,0.759316315295021,0.80001469278309,0.666666666666667,"H.uncentered.ward.D"
"H.uncentered.single",0.815789473684211,0.443812233285918,0.0568420835921067,0.0775951641888581,0.439886479799189,0.239299610894942,"H.uncentered.single"
"H.uncentered.complete",0.789473684210526,0.722617354196302,0.355764214919144,0.391641388608022,0.55461794112083,0.370967741935484,"H.uncentered.complete"
"H.uncentered.average",0.842105263157895,0.523470839260313,0.134640470040089,0.1594322770777,0.473967930458228,0.271739130434783,"H.uncentered.average"
"H.uncentered.mcquitty",0.921052631578947,0.581792318634424,0.226848318893926,0.250386693505668,0.535423883145873,0.321016166281755,"H.uncentered.mcquitty"
"H.uncentered.median",0.447368421052632,0.799431009957326,0.280909717436251,0.36501540649443,0.421494958952944,0.225274725274725,"H.uncentered.median"
"H.uncentered.centroid",0.473684210526316,0.782361308677098,0.259566998244588,0.339957696490243,0.398027525980251,0.227272727272727,"H.uncentered.centroid"
"H.uncentered.ward.D2",0.842105263157895,0.785206258890469,0.48310585439725,0.514131897711978,0.637603550052359,0.456834532374101,"H.uncentered.ward.D2"
"SNN.euclidean.3",0.578947368421053,0.82076813655761,0.415604465204655,0.475199889238863,0.536360555480657,0.347150259067358,"SNN.euclidean.3"
"SNN.euclidean.4",0.868421052631579,0.880512091038407,0.665995475113122,0.692582191989132,0.743957762152346,0.592233009708738,"SNN.euclidean.4"
"SNN.euclidean.5",0.815789473684211,0.84352773826458,0.56625384218438,0.600281846091902,0.668674698795181,0.502262443438914,"SNN.euclidean.5"
"SNN.euclidean.6",0.947368421052632,0.586059743954481,0.252376375483772,0.27339064996507,0.562292176171762,0.338636363636364,"SNN.euclidean.6"
"SNN.euclidean.7",0.921052631578947,0.581792318634424,0.226848318893926,0.250386693505668,0.535423883145873,0.321016166281755,"SNN.euclidean.7"
"SNN.euclidean.8",0.842105263157895,0.611664295874822,0.240991872812482,0.268465940721937,0.526691459493286,0.32258064516129,"SNN.euclidean.8"
"SNN.euclidean.9",0.868421052631579,0.598862019914651,0.228422642214404,0.255054625814997,0.522963467702123,0.317191283292978,"SNN.euclidean.9"
"SNN.maximum.3",0.710526315789474,0.86628733997155,0.593846418605795,0.630963644470545,0.683063672979857,0.510416666666667,"SNN.maximum.3"
"SNN.maximum.4",0.921052631578947,0.759601706970128,0.467650946566596,0.494292984971942,0.650568980447738,0.456591639871383,"SNN.maximum.4"
"SNN.maximum.5",0.921052631578947,0.827880512091038,0.58877162788674,0.613089807523672,0.716977143917153,0.543396226415094,"SNN.maximum.5"
"SNN.maximum.6",0.947368421052632,0.600284495021337,0.278067908972302,0.298360043437061,0.581161041143969,0.354022988505747,"SNN.maximum.6"
"SNN.maximum.7",0.921052631578947,0.615931721194879,0.289962741841361,0.311579616484797,0.581647527734006,0.358669833729216,"SNN.maximum.7"
"SNN.maximum.8",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.maximum.8"
"SNN.maximum.9",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.maximum.9"
"SNN.manhattan.3",0.631578947368421,0.837837837837838,0.476387727367761,0.529006489121851,0.588022821373341,0.396825396825397,"SNN.manhattan.3"
"SNN.manhattan.4",0.868421052631579,0.874822190611664,0.654441254342945,0.681354504147567,0.736540151076654,0.582938388625592,"SNN.manhattan.4"
"SNN.manhattan.5",0.868421052631579,0.874822190611664,0.654441254342945,0.681354504147567,0.736540151076654,0.582938388625592,"SNN.manhattan.5"
"SNN.manhattan.6",0.868421052631579,0.874822190611664,0.654441254342945,0.681354504147567,0.736540151076654,0.582938388625592,"SNN.manhattan.6"
"SNN.manhattan.7",0.842105263157895,0.577524893314367,0.174265883609183,0.204155254191997,0.478073786309291,0.28433734939759,"SNN.manhattan.7"
"SNN.manhattan.8",0.842105263157895,0.577524893314367,0.174265883609183,0.204155254191997,0.478073786309291,0.28433734939759,"SNN.manhattan.8"
"SNN.manhattan.9",0.842105263157895,0.577524893314367,0.174265883609183,0.204155254191997,0.478073786309291,0.28433734939759,"SNN.manhattan.9"
"SNN.canberra.3",0.710526315789474,0.849217638691323,0.535643959221316,0.57901800939525,0.635908981533984,0.456410256410256,"SNN.canberra.3"
"SNN.canberra.4",0.815789473684211,0.877667140825036,0.646163030246278,0.676013566397078,0.725851822433515,0.5678391959799,"SNN.canberra.4"
"SNN.canberra.5",0.921052631578947,0.926031294452347,0.795806195748104,0.811709479723562,0.844326514648848,0.730569948186529,"SNN.canberra.5"
"SNN.canberra.6",0.894736842105263,0.800853485064011,0.518148971378773,0.547396229794475,0.661852555627804,0.483394833948339,"SNN.canberra.6"
"SNN.canberra.7",0.894736842105263,0.559032716927454,0.18477203692897,0.209591411519582,0.504608120087118,0.297052154195011,"SNN.canberra.7"
"SNN.canberra.8",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.canberra.8"
"SNN.canberra.9",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.canberra.9"
"SNN.binary.3",0.657894736842105,0.816500711237553,0.446406006775936,0.496447919032017,0.564752221443248,0.388625592417062,"SNN.binary.3"
"SNN.binary.4",0.710526315789474,0.806543385490754,0.45465331173424,0.498698142683562,0.580423872081946,0.408695652173913,"SNN.binary.4"
"SNN.binary.5",0.894736842105263,0.758179231863442,0.445130557515879,0.475223395613322,0.623413831080962,0.435215946843854,"SNN.binary.5"
"SNN.binary.6",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.binary.6"
"SNN.binary.7",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.binary.7"
"SNN.binary.8",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.binary.8"
"SNN.binary.9",1,0.236130867709815,0,0,0.485932986850877,0.236130867709815,"SNN.binary.9"
"SNN.minkowski.3",0.578947368421053,0.82076813655761,0.415604465204655,0.475199889238863,0.536360555480657,0.347150259067358,"SNN.minkowski.3"
"SNN.minkowski.4",0.868421052631579,0.880512091038407,0.665995475113122,0.692582191989132,0.743957762152346,0.592233009708738,"SNN.minkowski.4"
"SNN.minkowski.5",0.815789473684211,0.84352773826458,0.56625384218438,0.600281846091902,0.668674698795181,0.502262443438914,"SNN.minkowski.5"
"SNN.minkowski.6",0.947368421052632,0.586059743954481,0.252376375483772,0.27339064996507,0.562292176171762,0.338636363636364,"SNN.minkowski.6"
"SNN.minkowski.7",0.921052631578947,0.581792318634424,0.226848318893926,0.250386693505668,0.535423883145873,0.321016166281755,"SNN.minkowski.7"
"SNN.minkowski.8",0.842105263157895,0.611664295874822,0.240991872812482,0.268465940721937,0.526691459493286,0.32258064516129,"SNN.minkowski.8"
"SNN.minkowski.9",0.868421052631579,0.598862019914651,0.228422642214404,0.255054625814997,0.522963467702123,0.317191283292978,"SNN.minkowski.9"
